hour_idx,G11,G12
2273,0.191142,0.206763
2274,0.191142,0.206763
2275,0.191142,0.206763
2276,0.191142,0.206763
2277,0.191142,0.206763
2278,0.191142,0.0541199999999999
2279,0.191142,0.0541199999999999
2280,0.191142,0.0541199999999999
2281,0.191142,0.0541199999999999
2282,0.191142,0.0541199999999999
2283,0.191142,0.0541199999999999
2284,0.191142,0.0541199999999999
2285,0.191142,0.0541199999999999
2286,0.191142,0.206763
2287,0.191142,0.206763
2288,0.191142,0.206763
2289,0.191142,0.206763
2290,0.191142,0.206763
2291,0.191142,0.206763
2292,0.191142,0.206763
2293,0.191142,0.0541199999999999
2294,0.191142,0.0541199999999999
2295,0.191142,0.206763
2296,0.191142,0.206763
2297,0.191142,0.206763
2298,0.191142,0.206763
2299,0.191142,0.206763
2300,0.191142,0.206763
2301,0.191142,0.206763
2302,0.191142,0.0541199999999999
2303,0.191142,0.0541199999999999
2304,0.191142,0.0541199999999999
2305,0.191142,0.0541199999999999
2306,0.191142,0.0541199999999999
2307,0.191142,0.0541199999999999
2308,0.191142,0.0541199999999999
2309,0.191142,0.0541199999999999
2310,0.191142,0.206763
2311,0.191142,0.206763
2312,0.191142,0.206763
2313,0.191142,0.206763
2314,0.191142,0.206763
2315,0.191142,0.206763
2316,0.191142,0.206763
2317,0.191142,0.0541199999999999
2318,0.191142,0.0541199999999999
2319,0.191142,0.206763
2320,0.191142,0.206763
2321,0.191142,0.206763
2322,0.191142,0.206763
2323,0.191142,0.206763
2324,0.191142,0.206763
2325,0.191142,0.206763
2326,0.191142,0.0541199999999999
2327,0.191142,0.0541199999999999
2328,0.191142,0.0541199999999999
2329,0.191142,0.0541199999999999
2330,0.191142,0.0541199999999999
2331,0.191142,0.0541199999999999
2332,0.191142,0.0541199999999999
2333,0.191142,0.0541199999999999
2334,0.191142,0.206763
2335,0.191142,0.206763
2336,0.191142,0.206763
2337,0.191142,0.206763
2338,0.191142,0.206763
2339,0.191142,0.206763
2340,0.191142,0.206763
2341,0.191142,0.0541199999999999
2342,0.191142,0.0541199999999999
2343,0.191142,0.206763
2344,0.191142,0.206763
2345,0.191142,0.206763
2346,0.191142,0.206763
2347,0.191142,0.206763
2348,0.191142,0.206763
2349,0.191142,0.206763
2350,0.191142,0.0541199999999999
2351,0.191142,0.0541199999999999
2352,0.191142,0.0541199999999999
2353,0.191142,0.0541199999999999
2354,0.191142,0.0541199999999999
2355,0.191142,0.0541199999999999
2356,0.191142,0.0541199999999999
2357,0.191142,0.0541199999999999
2358,0.191142,0.0541199999999999
2359,0.191142,0.0541199999999999
2360,0.191142,0.0541199999999999
2361,0.191142,0.0541199999999999
2362,0.191142,0.0541199999999999
2363,0.191142,0.0541199999999999
2364,0.191142,0.0541199999999999
2365,0.191142,0.0541199999999999
2366,0.191142,0.0541199999999999
2367,0.191142,0.0541199999999999
2368,0.191142,0.0541199999999999
2369,0.191142,0.0541199999999999
2370,0.191142,0.0541199999999999
2371,0.191142,0.0541199999999999
2372,0.191142,0.0541199999999999
2373,0.191142,0.0541199999999999
2374,0.191142,0.0541199999999999
2375,0.191142,0.0541199999999999
2376,0.191142,0.0541199999999999
2377,0.191142,0.0541199999999999
2378,0.191142,0.0541199999999999
2379,0.191142,0.0541199999999999
2380,0.191142,0.0541199999999999
2381,0.191142,0.0541199999999999
2382,0.191142,0.0541199999999999
2383,0.191142,0.0541199999999999
2384,0.191142,0.0541199999999999
2385,0.191142,0.0541199999999999
2386,0.191142,0.0541199999999999
2387,0.191142,0.0541199999999999
2388,0.191142,0.0541199999999999
2389,0.191142,0.0541199999999999
2390,0.191142,0.0541199999999999
2391,0.191142,0.0541199999999999
2392,0.191142,0.0541199999999999
2393,0.191142,0.0541199999999999
2394,0.191142,0.0541199999999999
2395,0.191142,0.0541199999999999
2396,0.191142,0.0541199999999999
2397,0.191142,0.0541199999999999
2398,0.191142,0.0541199999999999
2399,0.191142,0.0541199999999999
2400,0.191142,0.0541199999999999
2401,0.191142,0.0541199999999999
2402,0.191142,0.0541199999999999
2403,0.191142,0.0541199999999999
2404,0.191142,0.0541199999999999
2405,0.191142,0.0541199999999999
2406,0.191142,0.206763
2407,0.191142,0.206763
2408,0.191142,0.206763
2409,0.191142,0.206763
2410,0.191142,0.206763
2411,0.191142,0.206763
2412,0.191142,0.206763
2413,0.191142,0.0541199999999999
2414,0.191142,0.0541199999999999
2415,0.191142,0.206763
2416,0.191142,0.206763
2417,0.191142,0.206763
2418,0.191142,0.206763
2419,0.191142,0.206763
2420,0.191142,0.206763
2421,0.191142,0.206763
2422,0.191142,0.0541199999999999
2423,0.191142,0.0541199999999999
2424,0.191142,0.0541199999999999
2425,0.191142,0.0541199999999999
2426,0.191142,0.0541199999999999
2427,0.191142,0.0541199999999999
2428,0.191142,0.0541199999999999
2429,0.191142,0.0541199999999999
2430,0.191142,0.206763
2431,0.191142,0.206763
2432,0.191142,0.206763
2433,0.191142,0.206763
2434,0.191142,0.206763
2435,0.191142,0.206763
2436,0.191142,0.206763
2437,0.191142,0.0541199999999999
2438,0.191142,0.0541199999999999
2439,0.191142,0.206763
2440,0.191142,0.206763
2441,0.191142,0.206763
2442,0.191142,0.206763
2443,0.191142,0.206763
2444,0.191142,0.206763
2445,0.191142,0.206763
2446,0.191142,0.0541199999999999
2447,0.191142,0.0541199999999999
2448,0.191142,0.0541199999999999
2449,0.191142,0.0541199999999999
2450,0.191142,0.0541199999999999
2451,0.191142,0.0541199999999999
2452,0.191142,0.0541199999999999
2453,0.191142,0.0541199999999999
2454,0.191142,0.206763
2455,0.191142,0.206763
2456,0.191142,0.206763
2457,0.191142,0.206763
2458,0.191142,0.206763
2459,0.191142,0.206763
2460,0.191142,0.206763
2461,0.191142,0.0541199999999999
2462,0.191142,0.0541199999999999
2463,0.191142,0.206763
2464,0.191142,0.206763
2465,0.191142,0.206763
2466,0.191142,0.206763
2467,0.191142,0.206763
2468,0.191142,0.206763
2469,0.191142,0.206763
2470,0.191142,0.0541199999999999
2471,0.191142,0.0541199999999999
2472,0.191142,0.0541199999999999
2473,0.191142,0.0541199999999999
2474,0.191142,0.0541199999999999
2475,0.191142,0.0541199999999999
2476,0.191142,0.0541199999999999
2477,0.191142,0.0541199999999999
2478,0.191142,0.206763
2479,0.191142,0.206763
2480,0.191142,0.206763
2481,0.191142,0.206763
2482,0.191142,0.206763
2483,0.191142,0.206763
2484,0.191142,0.206763
2485,0.191142,0.0541199999999999
2486,0.191142,0.0541199999999999
2487,0.191142,0.206763
2488,0.191142,0.206763
2489,0.191142,0.206763
2490,0.191142,0.206763
2491,0.191142,0.206763
2492,0.191142,0.206763
2493,0.191142,0.206763
2494,0.191142,0.0541199999999999
2495,0.191142,0.0541199999999999
2496,0.191142,0.0541199999999999
2497,0.191142,0.0541199999999999
2498,0.191142,0.0541199999999999
2499,0.191142,0.0541199999999999
2500,0.191142,0.0541199999999999
2501,0.191142,0.0541199999999999
2502,0.191142,0.206763
2503,0.191142,0.206763
2504,0.191142,0.206763
2505,0.191142,0.206763
2506,0.191142,0.206763
2507,0.191142,0.206763
2508,0.191142,0.206763
2509,0.191142,0.0541199999999999
2510,0.191142,0.0541199999999999
2511,0.191142,0.206763
2512,0.191142,0.206763
2513,0.191142,0.206763
2514,0.191142,0.206763
2515,0.191142,0.206763
2516,0.191142,0.206763
2517,0.191142,0.206763
2518,0.191142,0.0541199999999999
2519,0.191142,0.0541199999999999
2520,0.191142,0.0541199999999999
2521,0.191142,0.0541199999999999
2522,0.191142,0.0541199999999999
2523,0.191142,0.0541199999999999
2524,0.191142,0.0541199999999999
2525,0.191142,0.0541199999999999
2526,0.191142,0.206763
2527,0.191142,0.206763
2528,0.191142,0.206763
2529,0.191142,0.206763
2530,0.191142,0.206763
2531,0.191142,0.206763
2532,0.191142,0.206763
2533,0.191142,0.0541199999999999
2534,0.191142,0.0541199999999999
2535,0.191142,0.206763
2536,0.191142,0.206763
2537,0.191142,0.206763
2538,0.191142,0.206763
2539,0.191142,0.206763
2540,0.191142,0.206763
2541,0.191142,0.206763
2542,0.191142,0.0541199999999999
2543,0.191142,0.0541199999999999
2544,0.191142,0.0541199999999999
2545,0.191142,0.0541199999999999
2546,0.191142,0.0541199999999999
2547,0.191142,0.0541199999999999
2548,0.191142,0.0541199999999999
2549,0.191142,0.0541199999999999
2550,0.191142,0.206763
2551,0.191142,0.206763
2552,0.191142,0.206763
2553,0.191142,0.206763
2554,0.191142,0.206763
2555,0.191142,0.206763
2556,0.191142,0.206763
2557,0.191142,0.0541199999999999
2558,0.191142,0.0541199999999999
2559,0.191142,0.206763
2560,0.191142,0.206763
2561,0.191142,0.206763
2562,0.191142,0.206763
2563,0.191142,0.206763
2564,0.191142,0.206763
2565,0.191142,0.206763
2566,0.191142,0.0541199999999999
2567,0.191142,0.0541199999999999
2568,0.191142,0.0541199999999999
2569,0.191142,0.0541199999999999
2570,0.191142,0.0541199999999999
2571,0.191142,0.0541199999999999
2572,0.191142,0.0541199999999999
2573,0.191142,0.0541199999999999
2574,0.191142,0.206763
2575,0.191142,0.206763
2576,0.191142,0.206763
2577,0.191142,0.206763
2578,0.191142,0.206763
2579,0.191142,0.206763
2580,0.191142,0.206763
2581,0.191142,0.0541199999999999
2582,0.191142,0.0541199999999999
2583,0.191142,0.206763
2584,0.191142,0.206763
2585,0.191142,0.206763
2586,0.191142,0.206763
2587,0.191142,0.206763
2588,0.191142,0.206763
2589,0.191142,0.206763
2590,0.191142,0.0541199999999999
2591,0.191142,0.0541199999999999
2592,0.191142,0.0541199999999999
2593,0.191142,0.0541199999999999
2594,0.191142,0.0541199999999999
2595,0.191142,0.0541199999999999
2596,0.191142,0.0541199999999999
2597,0.191142,0.0541199999999999
2598,0.191142,0.206763
2599,0.191142,0.206763
2600,0.191142,0.206763
2601,0.191142,0.206763
2602,0.191142,0.206763
2603,0.191142,0.206763
2604,0.191142,0.206763
2605,0.191142,0.0541199999999999
2606,0.191142,0.0541199999999999
2607,0.191142,0.206763
2608,0.191142,0.206763
2609,0.191142,0.206763
2610,0.191142,0.206763
2611,0.191142,0.206763
2612,0.191142,0.206763
2613,0.191142,0.206763
2614,0.191142,0.0541199999999999
2615,0.191142,0.0541199999999999
2616,0.191142,0.0541199999999999
2617,0.191142,0.0541199999999999
2618,0.191142,0.0541199999999999
2619,0.191142,0.0541199999999999
2620,0.191142,0.0541199999999999
2621,0.191142,0.0541199999999999
2622,0.191142,0.206763
2623,0.191142,0.206763
2624,0.191142,0.206763
2625,0.191142,0.206763
2626,0.191142,0.206763
2627,0.191142,0.206763
2628,0.191142,0.206763
2629,0.191142,0.0541199999999999
2630,0.191142,0.0541199999999999
2631,0.191142,0.206763
2632,0.191142,0.206763
2633,0.191142,0.206763
2634,0.191142,0.206763
2635,0.191142,0.206763
2636,0.191142,0.206763
2637,0.191142,0.206763
2638,0.191142,0.0541199999999999
2639,0.191142,0.0541199999999999
2640,0.191142,0.0541199999999999
2641,0.191142,0.0541199999999999
2642,0.191142,0.0541199999999999
2643,0.191142,0.0541199999999999
2644,0.191142,0.0541199999999999
2645,0.191142,0.0541199999999999
2646,0.191142,0.206763
2647,0.191142,0.206763
2648,0.191142,0.206763
2649,0.191142,0.206763
2650,0.191142,0.206763
2651,0.191142,0.206763
2652,0.191142,0.206763
2653,0.191142,0.0541199999999999
2654,0.191142,0.0541199999999999
2655,0.191142,0.206763
2656,0.191142,0.206763
2657,0.191142,0.206763
2658,0.191142,0.206763
2659,0.191142,0.206763
2660,0.191142,0.206763
2661,0.191142,0.206763
2662,0.191142,0.0541199999999999
2663,0.191142,0.0541199999999999
2664,0.191142,0.0541199999999999
2665,0.191142,0.0541199999999999
2666,0.191142,0.0541199999999999
2667,0.191142,0.0541199999999999
2668,0.191142,0.0541199999999999
2669,0.191142,0.0541199999999999
2670,0.191142,0.206763
2671,0.191142,0.206763
2672,0.191142,0.206763
2673,0.191142,0.206763
2674,0.191142,0.206763
2675,0.191142,0.206763
2676,0.191142,0.206763
2677,0.191142,0.0541199999999999
2678,0.191142,0.0541199999999999
2679,0.191142,0.206763
2680,0.191142,0.206763
2681,0.191142,0.206763
2682,0.191142,0.206763
2683,0.191142,0.206763
2684,0.191142,0.206763
2685,0.191142,0.206763
2686,0.191142,0.0541199999999999
2687,0.191142,0.0541199999999999
2688,0.191142,0.0541199999999999
2689,0.191142,0.0541199999999999
2690,0.191142,0.0541199999999999
2691,0.191142,0.0541199999999999
2692,0.191142,0.0541199999999999
2693,0.191142,0.0541199999999999
2694,0.191142,0.206763
2695,0.191142,0.206763
2696,0.191142,0.206763
2697,0.191142,0.206763
2698,0.191142,0.206763
2699,0.191142,0.206763
2700,0.191142,0.206763
2701,0.191142,0.0541199999999999
2702,0.191142,0.0541199999999999
2703,0.191142,0.206763
2704,0.191142,0.206763
2705,0.191142,0.206763
2706,0.191142,0.206763
2707,0.191142,0.206763
2708,0.191142,0.206763
2709,0.191142,0.206763
2710,0.191142,0.0541199999999999
2711,0.191142,0.0541199999999999
2712,0.191142,0.0541199999999999
2713,0.191142,0.0541199999999999
2714,0.191142,0.0541199999999999
2715,0.191142,0.0541199999999999
2716,0.191142,0.0541199999999999
2717,0.191142,0.0541199999999999
2718,0.191142,0.206763
2719,0.191142,0.206763
2720,0.191142,0.206763
2721,0.191142,0.206763
2722,0.191142,0.206763
2723,0.191142,0.206763
2724,0.191142,0.206763
2725,0.191142,0.0541199999999999
2726,0.191142,0.0541199999999999
2727,0.191142,0.206763
2728,0.191142,0.206763
2729,0.191142,0.206763
2730,0.191142,0.206763
2731,0.191142,0.206763
2732,0.191142,0.206763
2733,0.191142,0.206763
2734,0.191142,0.0541199999999999
2735,0.191142,0.0541199999999999
2736,0.191142,0.0541199999999999
2737,0.191142,0.0541199999999999
2738,0.191142,0.0541199999999999
2739,0.191142,0.0541199999999999
2740,0.191142,0.0541199999999999
2741,0.191142,0.0541199999999999
2742,0.191142,0.206763
2743,0.191142,0.206763
2744,0.191142,0.206763
2745,0.191142,0.206763
2746,0.191142,0.206763
2747,0.191142,0.206763
2748,0.191142,0.206763
2749,0.191142,0.0541199999999999
2750,0.191142,0.0541199999999999
2751,0.191142,0.206763
2752,0.191142,0.206763
2753,0.191142,0.206763
2754,0.191142,0.206763
2755,0.191142,0.206763
2756,0.191142,0.206763
2757,0.191142,0.206763
2758,0.191142,0.0541199999999999
2759,0.191142,0.0541199999999999
2760,0.191142,0.0541199999999999
2761,0.191142,0.0541199999999999
2762,0.191142,0.0541199999999999
2763,0.191142,0.0541199999999999
2764,0.191142,0.0541199999999999
2765,0.191142,0.0541199999999999
2766,0.191142,0.206763
2767,0.191142,0.206763
2768,0.191142,0.206763
2769,0.191142,0.206763
2770,0.191142,0.206763
2771,0.191142,0.206763
2772,0.191142,0.206763
2773,0.191142,0.0541199999999999
2774,0.191142,0.0541199999999999
2775,0.191142,0.206763
2776,0.191142,0.206763
2777,0.191142,0.206763
2778,0.191142,0.206763
2779,0.191142,0.206763
2780,0.191142,0.206763
2781,0.191142,0.206763
2782,0.191142,0.0541199999999999
2783,0.191142,0.0541199999999999
2784,0.191142,0.0541199999999999
2785,0.191142,0.0541199999999999
2786,0.191142,0.0541199999999999
2787,0.191142,0.0541199999999999
2788,0.191142,0.0541199999999999
2789,0.191142,0.0541199999999999
2790,0.191142,0.206763
2791,0.191142,0.206763
2792,0.191142,0.206763
2793,0.191142,0.206763
2794,0.191142,0.206763
2795,0.191142,0.206763
2796,0.191142,0.206763
2797,0.191142,0.0541199999999999
2798,0.191142,0.0541199999999999
2799,0.191142,0.206763
2800,0.191142,0.206763
2801,0.191142,0.206763
2802,0.191142,0.206763
2803,0.191142,0.206763
2804,0.191142,0.206763
2805,0.191142,0.206763
2806,0.191142,0.0541199999999999
2807,0.191142,0.0541199999999999
2808,0.191142,0.0541199999999999
2809,0.191142,0.0541199999999999
2810,0.191142,0.0541199999999999
2811,0.191142,0.0541199999999999
2812,0.191142,0.0541199999999999
2813,0.191142,0.0541199999999999
2814,0.191142,0.206763
2815,0.191142,0.206763
2816,0.191142,0.206763
2817,0.191142,0.206763
2818,0.191142,0.206763
2819,0.191142,0.206763
2820,0.191142,0.206763
2821,0.191142,0.0541199999999999
2822,0.191142,0.0541199999999999
2823,0.191142,0.206763
2824,0.191142,0.206763
2825,0.191142,0.206763
2826,0.191142,0.206763
2827,0.191142,0.206763
2828,0.191142,0.206763
2829,0.191142,0.206763
2830,0.191142,0.0541199999999999
2831,0.191142,0.0541199999999999
2832,0.191142,0.0541199999999999
2833,0.191142,0.0541199999999999
2834,0.191142,0.0541199999999999
2835,0.191142,0.0541199999999999
2836,0.191142,0.0541199999999999
2837,0.191142,0.0541199999999999
2838,0.191142,0.206763
2839,0.191142,0.206763
2840,0.191142,0.206763
2841,0.191142,0.206763
2842,0.191142,0.206763
2843,0.191142,0.206763
2844,0.191142,0.206763
2845,0.191142,0.0541199999999999
2846,0.191142,0.0541199999999999
2847,0.191142,0.206763
2848,0.191142,0.206763
2849,0.191142,0.206763
2850,0.191142,0.206763
2851,0.191142,0.206763
2852,0.191142,0.206763
2853,0.191142,0.206763
2854,0.191142,0.0541199999999999
2855,0.191142,0.0541199999999999
2856,0.191142,0.0541199999999999
2857,0.191142,0.0541199999999999
2858,0.191142,0.0541199999999999
2859,0.191142,0.0541199999999999
2860,0.191142,0.0541199999999999
2861,0.191142,0.0541199999999999
2862,0.191142,0.206763
2863,0.191142,0.206763
2864,0.191142,0.206763
2865,0.191142,0.206763
2866,0.191142,0.206763
2867,0.191142,0.206763
2868,0.191142,0.206763
2869,0.191142,0.0541199999999999
2870,0.191142,0.0541199999999999
2871,0.191142,0.206763
2872,0.191142,0.206763
2873,0.191142,0.206763
2874,0.191142,0.206763
2875,0.191142,0.206763
2876,0.191142,0.206763
2877,0.191142,0.206763
2878,0.191142,0.0541199999999999
2879,0.191142,0.0541199999999999
2880,0.191142,0.0541199999999999
2881,0.191142,0.0541199999999999
2882,0.191142,0.0541199999999999
2883,0.191142,0.0541199999999999
2884,0.191142,0.0541199999999999
2885,0.191142,0.0541199999999999
2886,0.191142,0.0541199999999999
2887,0.191142,0.0541199999999999
2888,0.191142,0.0541199999999999
2889,0.191142,0.0541199999999999
2890,0.191142,0.0541199999999999
2891,0.191142,0.0541199999999999
2892,0.191142,0.0541199999999999
2893,0.191142,0.0541199999999999
2894,0.191142,0.0541199999999999
2895,0.191142,0.0541199999999999
2896,0.191142,0.0541199999999999
2897,0.191142,0.0541199999999999
2898,0.191142,0.0541199999999999
2899,0.191142,0.0541199999999999
2900,0.191142,0.0541199999999999
2901,0.191142,0.0541199999999999
2902,0.191142,0.0541199999999999
2903,0.191142,0.0541199999999999
2904,0.191142,0.0541199999999999
2905,0.191142,0.0541199999999999
2906,0.191142,0.0541199999999999
2907,0.191142,0.0541199999999999
2908,0.191142,0.0541199999999999
2909,0.191142,0.0541199999999999
2910,0.191142,0.206763
2911,0.191142,0.206763
2912,0.191142,0.206763
2913,0.191142,0.206763
2914,0.191142,0.206763
2915,0.191142,0.206763
2916,0.191142,0.206763
2917,0.191142,0.0541199999999999
2918,0.191142,0.0541199999999999
2919,0.191142,0.206763
2920,0.191142,0.206763
2921,0.191142,0.206763
2922,0.191142,0.206763
2923,0.191142,0.206763
2924,0.191142,0.206763
2925,0.191142,0.206763
2926,0.191142,0.0541199999999999
2927,0.191142,0.0541199999999999
2928,0.191142,0.0541199999999999
2929,0.191142,0.0541199999999999
2930,0.191142,0.0541199999999999
2931,0.191142,0.0541199999999999
2932,0.191142,0.0541199999999999
2933,0.191142,0.0541199999999999
2934,0.191142,0.0541199999999999
2935,0.191142,0.0541199999999999
2936,0.191142,0.0541199999999999
2937,0.191142,0.0541199999999999
2938,0.191142,0.0541199999999999
2939,0.191142,0.0541199999999999
2940,0.191142,0.0541199999999999
2941,0.191142,0.0541199999999999
2942,0.191142,0.0541199999999999
2943,0.191142,0.0541199999999999
2944,0.191142,0.0541199999999999
2945,0.191142,0.0541199999999999
2946,0.191142,0.0541199999999999
2947,0.191142,0.0541199999999999
2948,0.191142,0.0541199999999999
2949,0.191142,0.0541199999999999
2950,0.191142,0.0541199999999999
2951,0.191142,0.0541199999999999
2952,0.191142,0.0541199999999999
2953,0.191142,0.0541199999999999
2954,0.191142,0.0541199999999999
2955,0.191142,0.0541199999999999
2956,0.191142,0.0541199999999999
2957,0.191142,0.0541199999999999
2958,0.191142,0.206763
2959,0.191142,0.206763
2960,0.191142,0.206763
2961,0.191142,0.206763
2962,0.191142,0.206763
2963,0.191142,0.206763
2964,0.191142,0.206763
2965,0.191142,0.0541199999999999
2966,0.191142,0.0541199999999999
2967,0.191142,0.206763
2968,0.191142,0.206763
2969,0.191142,0.206763
2970,0.191142,0.206763
2971,0.191142,0.206763
2972,0.191142,0.206763
2973,0.191142,0.206763
2974,0.191142,0.0541199999999999
2975,0.191142,0.0541199999999999
2976,0.191142,0.0541199999999999
2977,0.191142,0.0541199999999999
2978,0.191142,0.0541199999999999
2979,0.191142,0.0541199999999999
2980,0.191142,0.0541199999999999
2981,0.191142,0.0541199999999999
2982,0.191142,0.206763
2983,0.191142,0.206763
2984,0.191142,0.206763
2985,0.191142,0.206763
2986,0.191142,0.206763
2987,0.191142,0.206763
2988,0.191142,0.206763
2989,0.191142,0.0541199999999999
2990,0.191142,0.0541199999999999
2991,0.191142,0.206763
2992,0.191142,0.206763
2993,0.191142,0.206763
2994,0.191142,0.206763
2995,0.191142,0.206763
2996,0.191142,0.206763
2997,0.191142,0.206763
2998,0.191142,0.0541199999999999
2999,0.191142,0.0541199999999999
3000,0.191142,0.0541199999999999
3001,0.191142,0.0541199999999999
3002,0.191142,0.0541199999999999
3003,0.191142,0.0541199999999999
3004,0.191142,0.0541199999999999
3005,0.191142,0.0541199999999999
3006,0.191142,0.206763
3007,0.191142,0.206763
3008,0.191142,0.206763
3009,0.191142,0.206763
3010,0.191142,0.206763
3011,0.191142,0.206763
3012,0.191142,0.206763
3013,0.191142,0.0541199999999999
3014,0.191142,0.0541199999999999
3015,0.191142,0.206763
3016,0.191142,0.206763
3017,0.191142,0.206763
3018,0.191142,0.206763
3019,0.191142,0.206763
3020,0.191142,0.206763
3021,0.191142,0.206763
3022,0.191142,0.0541199999999999
3023,0.191142,0.0541199999999999
3024,0.191142,0.0541199999999999
3025,0.191142,0.0541199999999999
3026,0.191142,0.0541199999999999
3027,0.191142,0.0541199999999999
3028,0.191142,0.0541199999999999
3029,0.191142,0.0541199999999999
3030,0.191142,0.206763
3031,0.191142,0.206763
3032,0.191142,0.206763
3033,0.191142,0.206763
3034,0.191142,0.206763
3035,0.191142,0.206763
3036,0.191142,0.206763
3037,0.191142,0.0541199999999999
3038,0.191142,0.0541199999999999
3039,0.191142,0.206763
3040,0.191142,0.206763
3041,0.191142,0.206763
3042,0.191142,0.206763
3043,0.191142,0.206763
3044,0.191142,0.206763
3045,0.191142,0.206763
3046,0.191142,0.0541199999999999
3047,0.191142,0.0541199999999999
3048,0.191142,0.0541199999999999
3049,0.191142,0.0541199999999999
3050,0.191142,0.0541199999999999
3051,0.191142,0.0541199999999999
3052,0.191142,0.0541199999999999
3053,0.191142,0.0541199999999999
3054,0.191142,0.206763
3055,0.191142,0.206763
3056,0.191142,0.206763
3057,0.191142,0.206763
3058,0.191142,0.206763
3059,0.191142,0.206763
3060,0.191142,0.206763
3061,0.191142,0.0541199999999999
3062,0.191142,0.0541199999999999
3063,0.191142,0.206763
3064,0.191142,0.206763
3065,0.191142,0.206763
3066,0.191142,0.206763
3067,0.191142,0.206763
3068,0.191142,0.206763
3069,0.191142,0.206763
3070,0.191142,0.0541199999999999
3071,0.191142,0.0541199999999999
3072,0.191142,0.0541199999999999
3073,0.191142,0.0541199999999999
3074,0.191142,0.0541199999999999
3075,0.191142,0.0541199999999999
3076,0.191142,0.0541199999999999
3077,0.191142,0.0541199999999999
3078,0.191142,0.206763
3079,0.191142,0.206763
3080,0.191142,0.206763
3081,0.191142,0.206763
3082,0.191142,0.206763
3083,0.191142,0.206763
3084,0.191142,0.206763
3085,0.191142,0.0541199999999999
3086,0.191142,0.0541199999999999
3087,0.191142,0.206763
3088,0.191142,0.206763
3089,0.191142,0.206763
3090,0.191142,0.206763
3091,0.191142,0.206763
3092,0.191142,0.206763
3093,0.191142,0.206763
3094,0.191142,0.0541199999999999
3095,0.191142,0.0541199999999999
3096,0.191142,0.0541199999999999
3097,0.191142,0.0541199999999999
3098,0.191142,0.0541199999999999
3099,0.191142,0.0541199999999999
3100,0.191142,0.0541199999999999
3101,0.191142,0.0541199999999999
3102,0.191142,0.206763
3103,0.191142,0.206763
3104,0.191142,0.206763
3105,0.191142,0.206763
3106,0.191142,0.206763
3107,0.191142,0.206763
3108,0.191142,0.206763
3109,0.191142,0.0541199999999999
3110,0.191142,0.0541199999999999
3111,0.191142,0.206763
3112,0.191142,0.206763
3113,0.191142,0.206763
3114,0.191142,0.206763
3115,0.191142,0.206763
3116,0.191142,0.206763
3117,0.191142,0.206763
3118,0.191142,0.0541199999999999
3119,0.191142,0.0541199999999999
3120,0.191142,0.0541199999999999
3121,0.191142,0.0541199999999999
3122,0.191142,0.0541199999999999
3123,0.191142,0.0541199999999999
3124,0.191142,0.0541199999999999
3125,0.191142,0.0541199999999999
3126,0.191142,0.206763
3127,0.191142,0.206763
3128,0.191142,0.206763
3129,0.191142,0.206763
3130,0.191142,0.206763
3131,0.191142,0.206763
3132,0.191142,0.206763
3133,0.191142,0.0541199999999999
3134,0.191142,0.0541199999999999
3135,0.191142,0.206763
3136,0.191142,0.206763
3137,0.191142,0.206763
3138,0.191142,0.206763
3139,0.191142,0.206763
3140,0.191142,0.206763
3141,0.191142,0.206763
3142,0.191142,0.0541199999999999
3143,0.191142,0.0541199999999999
3144,0.191142,0.0541199999999999
3145,0.191142,0.0541199999999999
3146,0.191142,0.0541199999999999
3147,0.191142,0.0541199999999999
3148,0.191142,0.0541199999999999
3149,0.191142,0.0541199999999999
3150,0.191142,0.206763
3151,0.191142,0.206763
3152,0.191142,0.206763
3153,0.191142,0.206763
3154,0.191142,0.206763
3155,0.191142,0.206763
3156,0.191142,0.206763
3157,0.191142,0.0541199999999999
3158,0.191142,0.0541199999999999
3159,0.191142,0.206763
3160,0.191142,0.206763
3161,0.191142,0.206763
3162,0.191142,0.206763
3163,0.191142,0.206763
3164,0.191142,0.206763
3165,0.191142,0.206763
3166,0.191142,0.0541199999999999
3167,0.191142,0.0541199999999999
3168,0.191142,0.0541199999999999
3169,0.191142,0.0541199999999999
3170,0.191142,0.0541199999999999
3171,0.191142,0.0541199999999999
3172,0.191142,0.0541199999999999
3173,0.191142,0.0541199999999999
3174,0.191142,0.206763
3175,0.191142,0.206763
3176,0.191142,0.206763
3177,0.191142,0.206763
3178,0.191142,0.206763
3179,0.191142,0.206763
3180,0.191142,0.206763
3181,0.191142,0.0541199999999999
3182,0.191142,0.0541199999999999
3183,0.191142,0.206763
3184,0.191142,0.206763
3185,0.191142,0.206763
3186,0.191142,0.206763
3187,0.191142,0.206763
3188,0.191142,0.206763
3189,0.191142,0.206763
3190,0.191142,0.0541199999999999
3191,0.191142,0.0541199999999999
3192,0.191142,0.0541199999999999
3193,0.191142,0.0541199999999999
3194,0.191142,0.0541199999999999
3195,0.191142,0.0541199999999999
3196,0.191142,0.0541199999999999
3197,0.191142,0.0541199999999999
3198,0.191142,0.206763
3199,0.191142,0.206763
3200,0.191142,0.206763
3201,0.191142,0.206763
3202,0.191142,0.206763
3203,0.191142,0.206763
3204,0.191142,0.206763
3205,0.191142,0.0541199999999999
3206,0.191142,0.0541199999999999
3207,0.191142,0.206763
3208,0.191142,0.206763
3209,0.191142,0.206763
3210,0.191142,0.206763
